Nome,Data,Alta,Baixa,Aberto,Fechado,Volume,Valor de Mercado
Litecoin,2015/08/26,3.039669990539551,2.8365800380706787,2.949690103530884,2.946510076522827,4551630,123788367
Stellar,2015/08/26,0.0020652399398386,0.0018564800266176,0.0018564800266176,0.0020348199177533,5899,9843150
Ethereum,2015/08/26,1.2024799585342407,1.0618300437927246,1.132789969444275,1.159980058670044,1056750,84390924
Dash,2015/08/26,2.66,2.49,2.53,2.61,37719,14471900
XRP,2015/08/26,0.0075067798607051,0.0070406999439001,0.0071330200880765,0.0074919499456882,196124,243400325
Litecoin,2015/08/27,2.9902000427246094,2.8364500999450684,2.946140050888061,2.8660500049591064,1936130,120446140
XRP,2015/08/27,0.0076195099391043,0.0074740801937878,0.0074740801937878,0.0075514200143516,202412,245332401
Stellar,2015/08/27,0.0020836798939853,0.0019718399271368,0.0020336499437689,0.0020053801126778,4432,9700738
NEM,2015/08/27,9.817840327741578e-05,8.800659998087212e-05,9.006360050989315e-05,9.673080057837068e-05,833,870577
Monero,2015/08/27,0.4995380043983459,0.4591409862041473,0.4959940016269684,0.4654749929904938,22233,4229317
Ethereum,2015/08/27,1.188830018043518,1.1372900009155271,1.1698100566864014,1.147699952125549,686662,83524585
Dash,2015/08/27,2.63,2.54,2.61,2.56,37604,14942900
Bitcoin,2015/08/27,228.64300537109372,223.6840057373047,226.0500030517578,224.7689971923828,21905400,3269360632
Ethereum,2015/08/28,1.2077900171279907,1.1204999685287476,1.1476600170135498,1.1913800239562988,721872,86731077
NEM,2015/08/28,9.807729657040908e-05,8.533480286132544e-05,9.807729657040908e-05,9.336829680250958e-05,1852,840315
Monero,2015/08/28,0.4895359873771667,0.4507249891757965,0.465285986661911,0.4816269874572754,24894,4382127
XRP,2015/08/28,0.0075552398338913,0.0074190101586282,0.0075552398338913,0.0074327602051198,414310,241477345
Dash,2015/08/28,2.64,2.51,2.56,2.6,57595,14664000
Bitcoin,2015/08/28,235.218994140625,220.92599487304688,224.7010040283203,231.39599609375,31336600,3366649823
Litecoin,2015/08/28,2.9600300788879395,2.705219984054565,2.8423900604248047,2.906290054321289,4186540,122175739
Stellar,2015/08/28,0.0024942299351096,0.0018046300392597,0.0020063100382685,0.0023538300301879,71683,11386315
Bitcoin,2015/08/29,233.2220001220703,227.3300018310547,231.5489959716797,229.77999877929688,17142500,3344063018
NEM,2015/08/29,0.0001044930031639,9.318409865954892e-05,9.332170156994836e-05,9.588860120857134e-05,436,862997
Litecoin,2015/08/29,2.946500062942505,2.8243000507354736,2.9161601066589355,2.87650990486145,1706060,120962813
XRP,2015/08/29,0.0077509400434792,0.0073610800318419,0.0074270498007535,0.0077507300302386,365144,251807633
Dash,2015/08/29,2.62,2.55,2.6,2.6,39992,14899700
Ethereum,2015/08/29,1.2072099447250366,1.1494899988174438,1.1935299634933472,1.1825499534606934,375377,86113895
Stellar,2015/08/29,0.0027071400545537,0.0022501898929476,0.0023560200352221,0.0025773600209504,74173,12467609
Monero,2015/08/29,0.4874419867992401,0.4629000127315521,0.4767540097236633,0.4765500128269195,30004,4342013
Dash,2015/08/30,2.63,2.53,2.6,2.56,27911,14869600
NEM,2015/08/30,0.000104011996882,9.58025993895717e-05,9.588280227035284e-05,0.0001039769995259,1193,935793
Ethereum,2015/08/30,1.367990016937256,1.170609951019287,1.1829899549484253,1.3192700147628784,1337650,96097349
Litecoin,2015/08/30,2.9052999019622803,2.759340047836304,2.8715600967407227,2.848400115966797,1497480,119818261
Monero,2015/08/30,0.4810590147972107,0.4553790092468261,0.4765219986438751,0.4590089917182922,19851,4188083
XRP,2015/08/30,0.0080517902970314,0.0077505800873041,0.0077505800873041,0.0080504501238465,408809,261545011
Stellar,2015/08/30,0.0026068200822919,0.0022033399436622,0.0025772200897336,0.0023625700268894,45670,11428594
Bitcoin,2015/08/30,232.0679931640625,226.2469940185547,229.8950042724609,228.7610015869141,19412600,3330085315
Litecoin,2015/08/31,2.86247992515564,2.7899699211120605,2.8532299995422363,2.8420701026916504,1752920,119593696
XRP,2015/08/31,0.0080919098109006,0.0078781796619296,0.0080605801194906,0.0078836502507328,635572,256125971
Monero,2015/08/31,0.4800049960613251,0.45694300532341,0.4658629894256592,0.4672380089759826,20464,4269083
Stellar,2015/08/31,0.0026017699856311,0.0023409600835293,0.002363639883697,0.0024790898896753,32459,11992242
NEM,2015/08/31,0.0001043189986376,9.398950351169332e-05,0.0001041049981722,9.429670171812175e-05,588,848670
Bitcoin,2015/08/31,231.95599365234372,225.9149932861328,229.11399841308597,230.05599975585935,20710700,3349845416
Dash,2015/08/31,2.59,2.52,2.56,2.58,74703,14678500
Ethereum,2015/08/31,1.39614999294281,1.20100998878479,1.3213800191879272,1.358240008354187,1447180,98963975
Bitcoin,2015/09/01,231.21600341796875,226.8600006103516,230.2559967041016,228.1210021972656,20575200,3322548147
Ethereum,2015/09/01,1.39274001121521,1.3366299867630005,1.3534799814224243,1.3516099452972412,778862,98507500
Stellar,2015/09/01,0.0025487700477242,0.0024198500905185,0.0024779699742794,0.0024351798929274,4818,11779834
Monero,2015/09/01,0.4702250063419342,0.4557760059833526,0.4672609865665436,0.4585169851779938,13804,4195019
Litecoin,2015/09/01,2.8754899501800537,2.8056299686431885,2.8474199771881104,2.82000994682312,1376040,118709338
XRP,2015/09/01,0.0078877303749322,0.0077707199379801,0.0078840898349881,0.0078149698674678,401903,253894678
NEM,2015/09/01,0.0001048019985319,9.301490354118867e-05,9.424590098205954e-05,0.0001003020006464,527,902718
Dash,2015/09/01,2.6,2.53,2.58,2.54,70243,14804700
Stellar,2015/09/02,0.0025511200074106,0.0023159100674092,0.0024355899076908,0.0024228699039667,25216,11720286
Bitcoin,2015/09/02,230.57699584960935,226.4750061035156,228.0269927978516,229.28399658203125,18760400,3340404203
NEM,2015/09/02,0.0001003349971142,8.796009933575988e-05,0.0001003349971142,8.807470294414088e-05,897,792672
Litecoin,2015/09/02,2.828130006790161,2.757299900054932,2.819809913635254,2.79544997215271,2423010,117720412
Monero,2015/09/02,0.4727259874343872,0.4534600079059601,0.4575130045413971,0.468082994222641,17633,4288598
Dash,2015/09/02,2.55,2.5,2.54,2.51,60914,14589500
Ethereum,2015/09/02,1.3549100160598757,1.2646199464797974,1.3515700101852417,1.2947900295257568,883769,94389544
XRP,2015/09/02,0.0078327404335141,0.0076940301805734,0.0078205103054642,0.0077001200988888,398976,250163403
Ethereum,2015/09/03,1.3099900484085083,1.2110300064086914,1.2951899766921997,1.264930009841919,702991,92234142
XRP,2015/09/03,0.0076990998350083,0.0074306898750364,0.0076922299340367,0.0074306898750364,322054,241410095
Litecoin,2015/09/03,2.804460048675537,2.579969882965088,2.796689987182617,2.633140087127685,2210590,110922367
Dash,2015/09/03,2.52,2.46,2.51,2.47,23020,14412100
Bitcoin,2015/09/03,229.60499572753903,226.66700744628903,229.32400512695312,227.18299865722656,17482000,3310618588
Stellar,2015/09/03,0.0024928499478846,0.0023769501131027,0.0024232598952949,0.0023769501131027,8753,11498155
NEM,2015/09/03,8.899070235202089e-05,8.312660065712407e-05,8.8095897808671e-05,8.899070235202089e-05,333,800916
Monero,2015/09/03,0.4746240079402923,0.4586760103702545,0.4685980081558227,0.4592899978160858,26802,4213780
Ethereum,2015/09/04,1.3025200366973877,1.2368099689483645,1.264930009841919,1.2744100093841553,474391,92953701
XRP,2015/09/04,0.0074333301745355,0.007286500185728,0.0074297101236879,0.0073550101369619,472228,238951384
Stellar,2015/09/04,0.0024367000441998,0.0023176299873739,0.0023771000560373,0.0023213298991322,7558,11229101
Litecoin,2015/09/04,2.724669933319092,2.6333398818969727,2.6381399631500244,2.701119899749756,1441530,113825968
NEM,2015/09/04,9.668139682617038e-05,8.771110151428729e-05,8.899070235202089e-05,9.66399020398967e-05,233,869759
Bitcoin,2015/09/04,230.8999938964844,227.05099487304688,227.21499633789065,230.29800415039065,20962400,3356910010
Dash,2015/09/04,2.5,2.42,2.48,2.45,60516,14265700
Monero,2015/09/04,0.4744200110435486,0.4551169872283935,0.4596050083637237,0.4678739905357361,19213,4298383
Monero,2015/09/05,0.4829480051994324,0.4653579890727997,0.4709030091762543,0.4815939962863922,25003,4430400
Dash,2015/09/05,2.53,2.36,2.44,2.51,38313,14037400
Ethereum,2015/09/05,1.3423000574111938,1.2711900472640991,1.28056001663208,1.3388099670410156,448453,97683883
Litecoin,2015/09/05,2.943049907684326,2.661530017852783,2.702049970626831,2.9195399284362797,2666820,123074699
XRP,2015/09/05,0.0079213101416826,0.0073509099893271,0.0073524601757526,0.0078602703288197,856833,255366396
Stellar,2015/09/05,0.0024757699575275,0.0023089901078492,0.0023208099883049,0.0024757699575275,9478,11976182
NEM,2015/09/05,9.772860357770696e-05,8.503979915985838e-05,9.655980102252217e-05,8.571510261390358e-05,1099,771436
Bitcoin,2015/09/05,236.14300537109372,229.4429931640625,230.19900512695312,235.0189971923828,20671400,3426594646
Bitcoin,2015/09/06,242.91200256347656,234.68099975585935,234.8699951171875,239.83999633789065,25473700,3497748612
Stellar,2015/09/06,0.0025610900484025,0.0024138099979609,0.0024169599637389,0.0025273000355809,9566,12225451
Litecoin,2015/09/06,3.115149974822998,2.903310060501098,2.9178199768066406,3.048069953918457,4281360,128537982
Monero,2015/09/06,0.5070620179176331,0.4789499938488006,0.4815950095653534,0.5051109790802002,20838,4653004
Ethereum,2015/09/06,1.3736399412155151,1.2942500114440918,1.3380099534988403,1.295830011367798,491968,94580164
NEM,2015/09/06,9.642729855841026e-05,8.548230107408017e-05,8.570530189899728e-05,9.59344979492016e-05,902,863410
XRP,2015/09/06,0.007945810444653,0.0077793598175048,0.0078614801168441,0.0078907003626227,284050,256355013
Dash,2015/09/06,2.56,2.47,2.51,2.49,28927,14404900
Ethereum,2015/09/07,1.3054800033569336,1.2378499507904053,1.2958999872207642,1.246649980545044,489014,91020735
XRP,2015/09/07,0.0079545499756932,0.0078894402831792,0.0078894402831792,0.0079177496954798,234100,257233820
Bitcoin,2015/09/07,242.1060028076172,238.7220001220703,239.9340057373047,239.8470001220703,21192200,3498762116
Litecoin,2015/09/07,3.1038599014282227,2.986690044403076,3.0390000343322754,3.0459001064300537,2254530,128492846
Dash,2015/09/07,2.5,2.37,2.49,2.38,69592,14309400
Stellar,2015/09/07,0.0025289999321103,0.0024508100468665,0.0025272199418395,0.002451810054481,3074,11860279
Monero,2015/09/07,0.5087429881095886,0.4913719892501831,0.5051249861717224,0.499451994895935,14904,4607173
NEM,2015/09/07,9.833950025495142e-05,9.384530130773784e-05,9.59344979492016e-05,9.59919998422265e-05,315,863928
Dash,2015/09/08,2.41,2.2,2.37,2.33,90735,13624600
Stellar,2015/09/08,0.0024635400623083,0.0022905298974364,0.0024511499796062,0.0023001399822533,11354,11126597
XRP,2015/09/08,0.0079784598201513,0.0078300097957253,0.0079167699441313,0.0078314496204257,193672,254430085
Ethereum,2015/09/08,1.282379984855652,1.2306100130081177,1.246649980545044,1.2424299716949463,427892,90743242
NEM,2015/09/08,0.0001006430029519,9.391400089953096e-05,9.589440014678984e-05,9.938549919752404e-05,419,894469
Monero,2015/09/08,0.5199689865112305,0.4962689876556396,0.4986959993839264,0.5174019932746887,23332,4779418
Litecoin,2015/09/08,3.128619909286499,3.013999938964844,3.047369956970215,3.047379970550537,2566300,128602744
Bitcoin,2015/09/08,245.781005859375,239.6779937744141,239.8459930419922,243.60699462890625,26879200,3554439286
XRP,2015/09/09,0.0078296102583408,0.0076637701131403,0.0078296102583408,0.007677889894694,254159,249441189
Litecoin,2015/09/09,3.05145001411438,2.910409927368164,3.048280000686645,2.923919916152954,2298470,123438211
NEM,2015/09/09,9.938100265571848e-05,8.746139792492613e-05,9.938100265571848e-05,9.032269736053422e-05,1343,812904
Dash,2015/09/09,2.57,2.32,2.32,2.44,64860,13390200
Bitcoin,2015/09/09,244.4160003662109,237.8209991455078,243.4149932861328,238.16799926757807,23635700,3475960739
Ethereum,2015/09/09,1.2604800462722778,1.201840043067932,1.2393499612808228,1.2065099477767944,366748,88150125
Stellar,2015/09/09,0.0024664499796926,0.0021792999468743,0.0022998799104243,0.0021951799280941,18552,10618868
Monero,2015/09/09,0.5321300029754639,0.4959520101547241,0.5171219706535339,0.5060110092163086,46479,4680469
Stellar,2015/09/10,0.002322319895029,0.0021951498929411,0.0021951498929411,0.0022081099450588,8188,10681415
Litecoin,2015/09/10,2.9715399742126465,2.8928799629211426,2.924649953842163,2.949359893798828,1420320,124556370
NEM,2015/09/10,9.9513003078755e-05,8.722740312805399e-05,9.03465988812968e-05,9.106520155910404e-05,2545,819587
Bitcoin,2015/09/10,241.29299926757807,235.7910003662109,238.33599853515625,238.4770050048828,21215500,3481466104
XRP,2015/09/10,0.0077199698425829,0.0076606799848377,0.0076851202175021,0.0076626800000667,234873,248947043
Ethereum,2015/09/10,1.2215700149536133,1.1361500024795532,1.207610011100769,1.1657700538635254,662782,85202732
Dash,2015/09/10,2.48,2.33,2.44,2.38,46341,14060100
Monero,2015/09/10,0.5172749757766724,0.4921570122241974,0.506263017654419,0.4972470104694366,19215,4605665
Monero,2015/09/11,0.5060589909553528,0.489670991897583,0.4971590042114258,0.4953249990940094,25292,4594039
Bitcoin,2015/09/11,241.16900634765625,238.32899475097656,238.32899475097656,240.10699462890625,19224700,3506204486
Litecoin,2015/09/11,2.9843900203704834,2.940119981765747,2.948780059814453,2.9574599266052246,1251460,124941552
Stellar,2015/09/11,0.0022794699762016,0.0021941300947219,0.0022076501045376,0.0022308300249278,4021,10791320
Dash,2015/09/11,2.43,2.35,2.38,2.38,57649,13730500
Ethereum,2015/09/11,1.16907000541687,0.9406750202178956,1.16497004032135,0.9829779863357544,1942600,71868265
NEM,2015/09/11,9.69578031799756e-05,8.962659921962768e-05,9.101979958359152e-05,9.43319028010592e-05,590,848987
XRP,2015/09/11,0.0084442496299743,0.0076330997981131,0.0076605398207902,0.0084442496299743,77796,274338883
Monero,2015/09/12,0.4951449930667877,0.4595550000667572,0.4951449930667877,0.4654729962348938,21998,4323006
Ethereum,2015/09/12,1.1148899793624878,0.9697800278663636,0.987227976322174,1.0387400388717651,772430,75971273
XRP,2015/09/12,0.0084471302106976,0.0081435199826955,0.0084471302106976,0.0081971399486064,24819,266310712
Bitcoin,2015/09/12,240.12399291992188,234.7539978027344,239.85499572753903,235.22900390625,17962600,3435801820
Dash,2015/09/12,2.46,2.35,2.38,2.43,37555,13774200
Stellar,2015/09/12,0.0022601499222218,0.0021971000824123,0.0022307001054286,0.0022390999365597,1075,10831325
NEM,2015/09/12,9.643929661251605e-05,8.709260146133602e-05,9.430709906155244e-05,8.709260146133602e-05,233,783833
Litecoin,2015/09/12,2.97081995010376,2.822920083999634,2.9625699520111084,2.825550079345703,1517440,119404665
Bitcoin,2015/09/13,235.93499755859372,229.33200073242188,235.24200439453125,230.51199340820312,18478800,3367774557
Stellar,2015/09/13,0.0022400899324566,0.0020966599695384,0.0022393700201064,0.002157500013709,1583,10436597
Monero,2015/09/13,0.476976990699768,0.4512749910354614,0.4648919999599457,0.4628649950027466,18133,4304320
NEM,2015/09/13,9.369650069857016e-05,8.544130105292425e-05,8.710919792065397e-05,9.011530346469954e-05,659,811038
Ethereum,2015/09/13,1.0427000522613523,0.9028319716453552,1.0417799949645996,0.936003029346466,644138,68480587
Dash,2015/09/13,2.48,2.3,2.43,2.34,53764,14020100
XRP,2015/09/13,0.0085377003997564,0.0081499395892024,0.0081969201564788,0.0085318200290203,62875,277183878
Litecoin,2015/09/13,2.8546700477600098,2.774919986724853,2.824790000915528,2.8159399032592773,1328080,119039669
Monero,2015/09/14,0.5069239735603333,0.4519799947738647,0.4585750102996826,0.4822889864444732,61609,4491010
Ethereum,2015/09/14,0.9493870139122008,0.8717600107192993,0.9405660033226012,0.8756219744682312,741085,64084135
NEM,2015/09/14,9.06093991943635e-05,8.87970018084161e-05,8.99993974599056e-05,8.992639777716249e-05,95,809338
Dash,2015/09/14,2.35,2.27,2.33,2.31,57107,13491500
Stellar,2015/09/14,0.0030039399862289,0.0021102998871356,0.0021571901161223,0.0021387599408626,4634,10345945
Litecoin,2015/09/14,2.862370014190674,2.778059959411621,2.814919948577881,2.8446500301361084,1135730,120298572
Bitcoin,2015/09/14,232.44000244140625,227.96099853515625,230.60899353027344,230.6439971923828,20997800,3370579521
XRP,2015/09/14,0.0086453296244144,0.0074040400795638,0.0085352100431919,0.0074040400795638,274835,240544283
Stellar,2015/09/15,0.002634460106492,0.0021159800235182,0.0021386200096458,0.002183370059356,3674,10561739
Monero,2015/09/15,0.5698009729385376,0.4788129925727844,0.4835659861564636,0.5023790001869202,40322,4684298
NEM,2015/09/15,9.877500269794837e-05,7.929980347398669e-05,8.992169750854373e-05,9.860179852694272e-05,2995,887416
Bitcoin,2015/09/15,259.1820068359375,229.82200622558597,230.49200439453125,230.3040008544922,19177800,3366532054
Litecoin,2015/09/15,2.934340000152588,2.816790103912353,2.8441998958587646,2.8231899738311768,918109,119432753
Ethereum,2015/09/15,1.0455399751663208,0.8751890063285828,0.8751890063285828,0.9444100260734558,703390,69141409
XRP,2015/09/15,0.0078921597450971,0.0073441402055323,0.0073984898626804,0.0077195498161017,676501,250794650
Dash,2015/09/15,2.62,2.29,2.31,2.32,46640,13377900
XRP,2015/09/16,0.0077519700862467,0.0074060200713574,0.0077211498282849,0.0074256598018109,316497,241246679
Dash,2015/09/16,2.4,2.3,2.32,2.37,68240,13447900
NEM,2015/09/16,0.0001306880003539,8.842819806886837e-05,9.85688966466114e-05,0.0001059939968399,10004,953946
Ethereum,2015/09/16,0.9526979923248292,0.9016389846801758,0.9419770240783693,0.9071750044822692,615593,66437873
Litecoin,2015/09/16,2.8456099033355717,2.774110078811645,2.8299400806427,2.8029799461364746,1192860,118619620
Bitcoin,2015/09/16,231.21499633789065,227.4019927978516,230.25,229.09100341796875,20144200,3349613966
Stellar,2015/09/16,0.00220144004561,0.0021241400390863,0.0021829500328749,0.002159469993785,7901,10446126
Monero,2015/09/16,0.5109220147132874,0.4782379865646362,0.5022130012512207,0.5099740028381348,42560,4761478
Ethereum,2015/09/17,0.9092040061950684,0.8311319947242737,0.9068650007247924,0.8742309808731079,897940,64046216
Stellar,2015/09/17,0.0022282400168478,0.0021409699693322,0.0021520499140024,0.0022282400168478,4024,10778791
Bitcoin,2015/09/17,230.28500366210935,228.92599487304688,229.0760040283203,229.80999755859372,18935400,3360247348
XRP,2015/09/17,0.0074381800368428,0.0073625901713967,0.0074272397905588,0.0073719299398362,544100,239501085
Dash,2015/09/17,11.43,2.35,2.39,2.37,32167,13827600
Monero,2015/09/17,0.5212569832801819,0.4789330065250397,0.5100420117378235,0.4947820007801056,63098,4625733
NEM,2015/09/17,0.0001284390018554,0.0001006629972835,0.00010600600217,0.0001082020025933,5428,973818
Litecoin,2015/09/17,2.929579973220825,2.7959299087524414,2.806220054626465,2.906369924545288,1626720,123039606
XRP,2015/09/18,0.0075379600748419,0.0073771202005445,0.0073827998712658,0.0075289998203516,501172,244604014
Dash,2015/09/18,2.47,2.35,2.37,2.46,36051,13726400
Monero,2015/09/18,0.504580020904541,0.4820089936256408,0.4948700070381164,0.5004400014877319,12727,4684715
Bitcoin,2015/09/18,234.35299682617188,232.18499755859372,233.52099609375,232.9750061035156,20242200,3408098085
NEM,2015/09/18,0.0001122530011343,9.804120054468513e-05,0.0001082029993995,0.0001002839999273,1354,902556
Ethereum,2015/09/18,0.8881019949913025,0.8339080214500427,0.8745740056037903,0.8536850214004517,484622,62561883
Litecoin,2015/09/18,3.007319927215576,2.895979881286621,2.9106199741363525,2.9569599628448486,1572740,125223443
Stellar,2015/09/18,0.0022709500044584,0.0020173399243503,0.002228100085631,0.0022431700490415,22669,10851013
Monero,2015/09/19,0.5030890107154846,0.4911809861660003,0.498443990945816,0.4964179992675781,13090,4653175
Litecoin,2015/09/19,2.9611001014709477,2.859989881515503,2.9549100399017334,2.873579978942871,897801,121733859
XRP,2015/09/19,0.0075270398519933,0.0073637100867927,0.007526840083301,0.0074818697758018,441298,243072843
Stellar,2015/09/19,0.002342120045796,0.0022158499341458,0.0022437300067394,0.0022947899997234,5375,11100718
Dash,2015/09/19,2.48,2.36,2.46,2.36,18461,14244500
Bitcoin,2015/09/19,233.2050018310547,231.0890045166016,232.8580017089844,231.4929962158203,12712600,3387141915
NEM,2015/09/19,0.0001064410025719,9.496640268480404e-05,0.0001002619974315,0.0001018420007312,1440,916578
Ethereum,2015/09/19,0.9118829965591432,0.8337839841842651,0.849602997303009,0.8823909759521484,386988,64687992
Bitcoin,2015/09/20,232.3650054931641,230.91000366210935,231.3990020751953,231.2120056152344,14444700,3383764499
Dash,2015/09/20,2.59,2.29,2.36,2.39,88240,13694700
Ethereum,2015/09/20,0.9477409720420836,0.8732050061225891,0.8811910152435303,0.938444972038269,508314,68822183
XRP,2015/09/20,0.0076882299035787,0.0074793598614633,0.0074821999296545,0.0076370099559426,445039,248113070
Litecoin,2015/09/20,2.8752400875091557,2.829859972000122,2.875070095062256,2.846440076828003,989389,120624329
Monero,2015/09/20,0.5022460222244263,0.4793770015239715,0.4984729886054992,0.4859710037708282,23344,4561464
NEM,2015/09/20,0.0001020999989123,9.476050036028028e-05,0.0001018449984258,9.973689884645864e-05,1250,897632
Stellar,2015/09/20,0.0022948600817471,0.0021964600309729,0.0022948600817471,0.0022234700154513,3069,10755717
Ethereum,2015/09/21,0.9573259949684144,0.8783010244369507,0.9414960145950316,0.9190469980239868,424039,67422915
Dash,2015/09/21,2.43,2.32,2.39,2.35,84512,13892300
NEM,2015/09/21,0.0001142179971793,9.420669812243432e-05,9.976320143323392e-05,0.0001020130002871,3745,918117
XRP,2015/09/21,0.0076337200589478,0.007246539928019,0.0076331100426614,0.0072466898709535,245324,235432257
Litecoin,2015/09/21,2.8550000190734863,2.795229911804199,2.85371994972229,2.7991299629211426,1027230,118658299
Bitcoin,2015/09/21,231.2169952392578,226.52099609375,231.2169952392578,227.0850067138672,19678800,3324121324
Stellar,2015/09/21,0.0022237501107156,0.0021278399508446,0.0022233200725167,0.002141690114513,1970,10360118
Monero,2015/09/21,0.493708997964859,0.4785679876804352,0.4881080090999603,0.4804520010948181,10323,4515485
Bitcoin,2015/09/22,232.3860015869141,225.11700439453125,226.968994140625,230.6179962158203,25009300,3376737583
Dash,2015/09/22,2.5,2.36,2.36,2.46,42311,13687600
Ethereum,2015/09/22,0.9193369746208192,0.8652250170707703,0.9193369746208192,0.9017959833145142,487914,66180153
Stellar,2015/09/22,0.0021884499583393,0.0020668299403041,0.0021417399402707,0.0021381599362939,2836,10343042
Monero,2015/09/22,0.4816330075263977,0.4592100083827972,0.481005996465683,0.4718289971351623,20004,4440191
Litecoin,2015/09/22,2.878779888153076,2.795870065689087,2.798470020294189,2.8446500301361084,1442340,120626204
XRP,2015/09/22,0.0072498298250138,0.007151530124247,0.0072452002204954,0.007167540024966,252173,232860812
NEM,2015/09/22,0.00013134200708,0.0001002959979814,0.0001021010029944,0.0001295569963986,7599,1166013
Ethereum,2015/09/23,0.9089099764823914,0.8851360082626343,0.9035599827766418,0.8934059739112854,200541,65587499
Bitcoin,2015/09/23,231.8350067138672,229.59100341796875,230.93600463867188,230.2830047607422,17254100,3372747846
Monero,2015/09/23,0.4762279987335205,0.452021986246109,0.467305988073349,0.4646059870719909,26708,4377950
Litecoin,2015/09/23,2.897289991378784,2.8518600463867188,2.8550500869750977,2.8655500411987305,901921,121555730
Stellar,2015/09/23,0.0021616199519485,0.0020808898843824,0.0021377899684011,0.0020817599724978,2495,10070215
Dash,2015/09/23,2.53,2.4,2.46,2.43,36011,14314800
XRP,2015/09/23,0.0071825701743364,0.0066679301671683,0.0071674999780952,0.0066682398319244,985902,216639430
NEM,2015/09/23,0.000134046000312,0.0001165909998235,0.0001295749971177,0.000120158001664,1843,1081422
Dash,2015/09/24,2.48,2.38,2.43,2.44,36581,14100900
Litecoin,2015/09/24,2.948359966278076,2.8707199096679688,2.8715100288391118,2.9299800395965576,1328450,124331168
Stellar,2015/09/24,0.0021034299861639,0.0020514000207185,0.0020726299844682,0.0020578799303621,3528,9954699
Ethereum,2015/09/24,0.9085710048675536,0.7934600114822388,0.8967959880828857,0.8136100172996521,842505,59749888
XRP,2015/09/24,0.0067096999846398,0.0066036200150847,0.0066676898859441,0.0067096999846398,400287,217986393
Monero,2015/09/24,0.4703849852085113,0.4565989971160888,0.4645549952983856,0.4686779975891113,16085,4421949
Bitcoin,2015/09/24,235.6490020751953,230.2949981689453,230.3580017089844,234.5290069580078,25097800,3435744312
NEM,2015/09/24,0.0001252499932888,0.0001124519985751,0.0001201490013045,0.0001163100023404,987,1046790
Stellar,2015/09/25,0.0021210699342191,0.0020559199620038,0.0020578899420797,0.002056430093944,1193,9947685
Bitcoin,2015/09/25,237.427001953125,233.6840057373047,234.36199951171875,235.1439971923828,22363600,3445723754
Dash,2015/09/25,2.49,2.41,2.44,2.45,31730,14189600
Monero,2015/09/25,0.4763369858264923,0.4428229928016662,0.4702709913253784,0.4515149891376495,72674,4265432
Litecoin,2015/09/25,2.948780059814453,2.8870298862457275,2.9332399368286133,2.892859935760498,959962,122796369
NEM,2015/09/25,0.0001356930006295,0.0001160980027634,0.0001163069973699,0.00013435499568,1853,1209195
Ethereum,2015/09/25,0.8256649971008301,0.7127450108528137,0.8200309872627258,0.7362229824066162,903457,54085581
XRP,2015/09/25,0.0067358701489865,0.0066248499788343,0.0067066000774502,0.0066503002308309,403453,216056591
NEM,2015/09/26,0.000135736001539,0.0001198219979414,0.0001343189942417,0.000131210006657,2186,1180890
Monero,2015/09/26,0.4680610001087188,0.4417429864406585,0.4536069929599762,0.4451049864292145,39062,4210461
Litecoin,2015/09/26,2.9044198989868164,2.8684499263763428,2.8947200775146484,2.8868799209594727,531617,122583595
Bitcoin,2015/09/26,235.4029998779297,233.3580017089844,235.0760040283203,234.33999633789065,13724100,3434809258
Dash,2015/09/26,2.46,2.33,2.46,2.33,45583,14288400
XRP,2015/09/26,0.0066512101329863,0.0065010599792003,0.0066512101329863,0.0065012997947633,439274,211215842
Stellar,2015/09/26,0.0021045899484306,0.0020399200730025,0.0020558000542223,0.0020706099458038,6180,10016279
Ethereum,2015/09/26,0.7875440120697021,0.7093279957771301,0.7376300096511841,0.7859640121459961,369620,57759115
Stellar,2015/09/27,0.002081390004605,0.0020327300298959,0.0020702900364995,0.0020674599800258,3105,10001041
XRP,2015/09/27,0.0065617598593235,0.0064312200993299,0.0065002501942217,0.0065361699089407,269143,212348708
Monero,2015/09/27,0.4517990052700043,0.4364530146121979,0.4450399875640869,0.4377099871635437,15986,4145902
Ethereum,2015/09/27,0.7912769913673401,0.719169020652771,0.7912769913673401,0.7208390235900879,413801,52990396
NEM,2015/09/27,0.0001373340055579,0.0001266839972231,0.0001311850064666,0.0001303449971601,1636,1173105
Bitcoin,2015/09/27,234.5260009765625,232.4759979248047,234.13900756835935,232.7570037841797,14179900,3412467834
Litecoin,2015/09/27,2.8974099159240723,2.8650500774383545,2.888989925384521,2.8711600303649902,748001,121956212
Dash,2015/09/27,2.39,2.33,2.33,2.36,26485,13593500
Stellar,2015/09/28,0.0021506699267774,0.0020629200153052,0.0020675000268965,0.0020913400221616,4256,10116557
Ethereum,2015/09/28,0.7256770133972168,0.5570619702339172,0.7237150073051453,0.5828859806060791,1320890,42863006
XRP,2015/09/28,0.006572859827429,0.0062898797914385,0.0065346402116119,0.0062934998422861,602856,204464785
Monero,2015/09/28,0.4542460143566131,0.4364469945430755,0.4409059882164001,0.4489980041980743,22851,4258244
NEM,2015/09/28,0.0001444399968022,0.0001286320039071,0.0001320779992965,0.0001387410011375,1641,1248669
Litecoin,2015/09/28,3.0752499103546143,2.878109931945801,2.8813300132751465,3.0727999210357666,2604270,130570525
